,Unnamed: 0,SALE PRICE,latitude,longitude,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,TAX CLASS = 1,TAX CLASS = 2,RESIDENTIAL,One Family Dwellings,Two Family Dwellings,Walk Up Apartments,Elevator Apartments,Condominiums,MIXED_USE,COMMERCIAL_BUILDINGS,INDUSTRIAL_BUILDINGS,VACANT_LOTS,CIVIC_USE,GOVERNMENT_BLDG,Apt Floor_mv,Apt Floor STAN,LAND SQUARE FEET_mv,LAND SQUARE FEET STAN,BUILD_YEAR(1800-1900),BUILD_YEAR(1900-2000),BUILD_YEAR(2000-2019)
7581,7581,6803802,40.722896,-74.009524,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7582,7582,9320042,40.722896,-74.009524,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
7583,7583,11973281,40.722896,-74.009524,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7584,7584,8003000,40.722896,-74.009524,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7585,7585,43787804,40.722896,-74.009524,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7586,7586,7954500,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,0,1
7587,7587,10556500,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,0,1
7588,7588,6115000,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,0,1
7589,7589,8255000,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,0,1
7590,7590,11755500,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,0,1
7591,7591,7630000,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,0,1
7592,7592,10100000,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,0,1
7593,7593,10188000,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,0,1
7594,7594,8914187,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,0,1
7595,7595,11710274,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,0,1
7596,7596,11357987,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,0,1
7597,7597,7800500,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,0,1
7598,7598,12936275,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,0,1
7599,7599,28000000,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,1,0.01509227413629082,0,0,1
7600,7600,24006500,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,1,0.01509227413629082,0,0,1
7601,7601,23500000,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10227272727272728,1,0.01509227413629082,0,0,1
7602,7602,26989125,40.7229656,-74.0106702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.11363636363636363,1,0.01509227413629082,0,0,1
7603,7603,3400000,40.72359865,-74.00896081,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,0,0
7604,7604,11500000,40.7231709,-74.01015289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0.003113669934201692,0,1,0
7605,7605,2975000,40.7150889,-74.01034449999999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7606,7606,2775000,40.71556985,-74.00984419,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7607,7607,2150000,40.71556985,-74.00984419,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7608,7608,4995000,40.71688205,-74.00952855,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
7609,7609,3795000,40.7171939,-74.00877519,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7610,7610,2700000,40.71867645,-74.0074979,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7611,7611,2525000,40.7185106,-74.0096516,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,0
7612,7612,1466280,40.71968835,-74.00895518,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7613,7613,5250000,40.7202145,-74.00934955,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,0,0
7614,7614,1801000,40.71957345,-74.00836503,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,0
7615,7615,3000000,40.71879105,-74.00423633,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,0
7616,7616,3700000,40.7184916,-74.00352083,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7617,7617,7050000,40.71961235,-74.00347416,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,0
7618,7618,6366812,40.71964885,-74.00355405,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7619,7619,3855138,40.7191277,-74.00310785,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7620,7620,2410796,40.7205024,-74.0064125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,1
7621,7621,5500000,40.7205024,-74.0064125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,1
7622,7622,3570000,40.7209471,-74.0095828,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,1
7623,7623,4279400,40.7209471,-74.0095828,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,1
7624,7624,4050000,40.7209471,-74.0095828,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,1
7625,7625,2900000,40.7224988,-74.00890112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,0
7626,7626,2950000,40.72385345,-74.0097186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7627,7627,3193775,40.71648593,-74.0096512,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,1
7628,7628,2450000,40.71696175,-74.00979303,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7629,7629,2240000,40.71982129,-74.00639957,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,0
7630,7630,3200000,40.7221396,-74.0088656,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7631,7631,2380000,40.7179419,-74.0119106,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7632,7632,2400000,40.7193653,-74.0066853,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10227272727272728,1,0.01509227413629082,0,0,0
7633,7633,3450000,40.7191714,-74.0035276,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7634,7634,2600000,40.719345,-74.00359427,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7635,7635,3800000,40.72345833,-74.00895067,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,0,0
7636,7636,352000000,40.7145415,-74.01215531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.2869276218611521,0,1,0
7637,7637,24500000,40.71848410000001,-74.0073408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.004727854617071751,0,1,0
7650,7650,7425000,40.76580085,-73.96839140000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0.003155633140862092,1,0,0
7651,7651,28500000,40.7691176,-73.96850426,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.005681818181818182,0,1,0
7652,7652,39000000,40.76987125,-73.96742211,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.00793104605881563,0,1,0
7653,7653,31950000,40.77336125,-73.96561379,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0057349715769213555,0,1,0
7654,7654,18375000,40.77575575,-73.96340707,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0043753636811243906,0,1,0
7655,7655,15225000,40.76469435,-73.96580773,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0020785775032451546,1,0,0
7656,7656,10300000,40.7646634,-73.96572315,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.003155633140862092,1,0,0
7657,7657,12750000,40.7648934,-73.96527208,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.004512443489548364,0,1,0
7658,7658,12750000,40.7648934,-73.96527208,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.004512443489548364,0,1,0
7659,7659,9500000,40.7656368,-73.96708635,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0035752652074660936,1,0,0
7660,7660,10175000,40.7687044,-73.96268584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0.0042075108544827895,0,1,0
7661,7661,9000000,40.77140795,-73.96090696,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.004020075198066336,0,1,0
7662,7662,40250000,40.77348946,-73.96168632,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.008949353207108008,0,0,1
7663,7663,6925000,40.76658555,-73.96149769,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0037431180341076942,1,0,0
7664,7664,11150000,40.76648895,-73.96126848,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0037431180341076942,1,0,0
7665,7665,5150000,40.77326365,-73.95654573,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0026129090013875833,1,0,0
7666,7666,20000000,40.76575109,-73.96511555,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.009897721677633052,1,0,0
7667,7667,8600000,40.7685235,-73.9692691,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.004512443489548364,0,1,0
7668,7668,3600000,40.77133355,-73.96275416,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0033766393626068663,0,1,0
7669,7669,5100000,40.76628215,-73.95882529,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.002266013159661609,1,0,0
7670,7670,4940500,40.7663932,-73.95908827,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.002266013159661609,1,0,0
7671,7671,16000000,40.76844715,-73.9669311,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.005681818181818182,0,1,0
7672,7672,8900000,40.77570675,-73.96133685,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0040900138758336695,0,1,0
7673,7673,18211729,40.76390724,-73.96611959,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.007497426256658162,0,1,0
7674,7674,12000000,40.7696589,-73.957961,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.004020075198066336,0,1,0
7675,7675,7900000,40.77038395,-73.95849665,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.005804910254688689,0,1,0
7676,7676,8095334,40.771073,-73.95937049999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.003063314086209212,0,1,0
7677,7677,23019998,40.7727898,-73.95815520000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.004011682556734255,0,1,0
7678,7678,17500000,40.76953205,-73.95511716,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.01404648404279128,0,1,0
7679,7679,8125000,40.76911970000001,-73.9536071,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.006591020992793519,0,1,0
7680,7680,6500000,40.77105285,-73.95215819,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.006663757217671546,0,1,0
7681,7681,14125000,40.77077295,-73.95748736,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.004666308580636498,0,1,0
7682,7682,7575000,40.76168865,-73.96247568,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.006336444205720424,0,1,0
7683,7683,11000000,40.76203315,-73.96142454,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.008210800769884966,0,1,0
7684,7684,9500000,40.77111355,-73.95538561,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.005804910254688689,0,1,0
7685,7685,11100000,40.77145925,-73.95378061,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.0057937200662459155,0,1,0
7686,7686,1735000,40.769195,-73.96669024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7687,7687,1800000,40.769195,-73.96669024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
7688,7688,625000,40.77151995,-73.96409919,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7689,7689,950000,40.77151995,-73.96409919,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
7690,7690,800000,40.77207215,-73.96451497,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
7691,7691,2071000,40.7728287,-73.96532843,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7692,7692,1750000,40.7734895,-73.96270705,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7693,7693,1925000,40.7688689,-73.9601444,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7694,7694,2345000,40.7688689,-73.9601444,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7695,7695,1600000,40.7688689,-73.9601444,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7696,7696,163555828,40.7723535,-73.9584745,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.020668278053802426,0,1,0
7697,7697,399000,40.77291829999999,-73.95678643,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
7698,7698,310000,40.77327415,-73.95661855,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7699,7699,625000,40.76470245,-73.95916818,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7700,7700,500000,40.76470245,-73.95916818,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7701,7701,520000,40.76872520000001,-73.95661340000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7702,7702,542000,40.7690528,-73.95732421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7703,7703,355000,40.7690528,-73.95732421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7704,7704,325000,40.76921455,-73.95666876,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7705,7705,560000,40.76921455,-73.95666876,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
7706,7706,540000,40.76921455,-73.95666876,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7707,7707,333000,40.76918720000001,-73.95657522,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7708,7708,376500,40.7713262,-73.95492226,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
7709,7709,599000,40.7717964,-73.95403471,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7710,7710,430000,40.76801385,-73.95491372,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7711,7711,770800,40.76804685,-73.95499305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
7712,7712,340000,40.7684321,-73.95388422,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
7713,7713,360000,40.7684321,-73.95388422,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7714,7714,288000,40.7703569,-73.95258566,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7715,7715,305000,40.77133105,-73.95195107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
7716,7716,432000,40.77133105,-73.95195107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
7717,7717,375000,40.77133105,-73.95195107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7718,7718,349000,40.77133105,-73.95195107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
7719,7719,460000,40.7712979,-73.95187235,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7720,7720,369000,40.7698761,-73.95053626,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
7721,7721,295000,40.76973135,-73.94986101,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
7722,7722,450000,40.7699992,-73.94996862,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7723,7723,597500,40.77016035,-73.95002314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7724,7724,400000,40.77016035,-73.95002314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
7725,7725,290000,40.7699992,-73.94996862,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
7726,7726,300000,40.77016035,-73.95002314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
7727,7727,426000,40.7699992,-73.94996862,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7728,7728,275000,40.7699992,-73.94996862,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
7729,7729,280000,40.77016035,-73.95002314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
7730,7730,430000,40.77016035,-73.95002314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
7731,7731,989000,40.77016035,-73.95002314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
